Location,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
11/18/20 0:00,0.890460,0.838100,0.630105,0.939420,0.857310,0.610470,0.448545,0.901170,0.889440,0.655860,0.339150,0.657390,0.658240,0.454920,0.233920,0.088740,0.693600,0.614040,0.991950,0.868530,0.281520,0.092480
11/18/20 1:00,0.913920,0.836060,0.674985,0.931260,0.842010,0.556920,0.437070,0.889950,0.866745,0.600780,0.327930,0.645150,0.612340,0.493000,0.192100,0.051000,0.687480,0.592620,0.987870,0.850680,0.231880,0.048960
11/18/20 2:00,0.921060,0.819740,0.695130,0.911880,0.835890,0.511530,0.401370,0.874140,0.844560,0.549015,0.341955,0.693600,0.579020,0.472260,0.159800,0.043860,0.648720,0.581910,0.981750,0.824160,0.208760,0.032980
11/18/20 3:00,0.918000,0.794240,0.693090,0.869040,0.828750,0.503370,0.354960,0.846090,0.827475,0.517905,0.382500,0.706350,0.589900,0.465460,0.136340,0.057885,0.618120,0.564060,0.980220,0.782340,0.199240,0.029920
11/18/20 4:00,0.911880,0.778600,0.681360,0.831300,0.802740,0.505410,0.315435,0.802740,0.812175,0.503880,0.402390,0.686460,0.581060,0.454580,0.119000,0.083385,0.588540,0.518670,0.979200,0.724200,0.189040,0.030260
11/18/20 5:00,0.890460,0.766020,0.662490,0.803760,0.778770,0.505410,0.288405,0.766020,0.793560,0.518925,0.434010,0.668100,0.553520,0.452540,0.110840,0.107865,0.510000,0.474810,0.974610,0.653820,0.182240,0.029580
11/18/20 6:00,0.862920,0.743920,0.637500,0.756840,0.753780,0.512040,0.287895,0.730830,0.764235,0.525810,0.460530,0.648210,0.527000,0.446760,0.105400,0.120870,0.468180,0.436050,0.961350,0.577830,0.176800,0.030600
11/18/20 7:00,0.753780,0.585820,0.445485,0.503880,0.497760,0.359550,0.171870,0.526320,0.580890,0.347565,0.296055,0.685950,0.577320,0.374680,0.133960,0.102765,0.592620,0.299370,0.936870,0.504900,0.169320,0.036040
11/18/20 8:00,0.392700,0.222020,0.123675,0.210120,0.158610,0.113220,0.051765,0.539070,0.470475,0.252450,0.306765,0.620670,0.560660,0.256020,0.150960,0.090525,0.600780,0.143820,0.903210,0.452880,0.163880,0.045560
11/18/20 9:00,0.387600,0.209780,0.160905,0.431460,0.255000,0.171870,0.040290,0.609450,0.427635,0.143565,0.144075,0.437580,0.406640,0.202640,0.139060,0.050490,0.485520,0.199920,0.859350,0.406980,0.159460,0.073780
11/18/20 10:00,0.324360,0.102680,0.122145,0.385560,0.115770,0.098430,0.021420,0.419730,0.238680,0.063495,0.043860,0.236640,0.259420,0.143140,0.133280,0.024735,0.418200,0.130050,0.820590,0.372810,0.156060,0.132940
11/18/20 11:00,0.138720,0.026180,0.046410,0.146880,0.026010,0.047430,0.016320,0.217770,0.112455,0.035700,0.015300,0.116280,0.168980,0.083300,0.137700,0.016575,0.419220,0.095880,0.800700,0.341190,0.165580,0.216920
11/18/20 12:00,0.055080,0.006460,0.022695,0.038760,0.004590,0.023460,0.010965,0.085170,0.053805,0.019890,0.006120,0.047940,0.116960,0.060180,0.148580,0.014790,0.441660,0.098940,0.796110,0.331500,0.188360,0.316200
11/18/20 13:00,0.019380,0.001360,0.022950,0.006120,0.000510,0.010200,0.006630,0.026010,0.025755,0.009435,0.003060,0.015300,0.093500,0.056780,0.172720,0.015300,0.459000,0.121380,0.802230,0.355980,0.214200,0.420920
11/18/20 14:00,0.006120,0.001020,0.032385,0.000000,0.000000,0.005100,0.007650,0.005100,0.011730,0.003315,0.002805,0.004080,0.094180,0.056780,0.214880,0.015810,0.516120,0.149940,0.808860,0.376380,0.240040,0.509320
11/18/20 15:00,0.001020,0.001360,0.038760,0.000000,0.000000,0.004590,0.011730,0.003570,0.005865,0.001020,0.003060,0.001530,0.113900,0.056780,0.251600,0.018105,0.598740,0.180540,0.805800,0.370770,0.260780,0.570180
11/18/20 16:00,0.000000,0.001360,0.037740,0.000000,0.000000,0.006630,0.014025,0.011220,0.006630,0.001275,0.003315,0.003060,0.155720,0.062560,0.286620,0.027030,0.670140,0.207570,0.790500,0.343740,0.283900,0.613360
11/18/20 17:00,0.000000,0.000680,0.032385,0.005100,0.000000,0.008160,0.014280,0.025500,0.013515,0.001785,0.003315,0.009690,0.218620,0.082280,0.341700,0.048960,0.699720,0.212670,0.753780,0.307020,0.307020,0.649740
11/18/20 18:00,0.002040,0.000340,0.026010,0.020400,0.001020,0.006120,0.015045,0.045900,0.032385,0.002805,0.004845,0.035700,0.304640,0.119000,0.392700,0.103530,0.663000,0.184620,0.681870,0.272340,0.337280,0.688500
11/18/20 19:00,0.015300,0.001020,0.031875,0.087720,0.008670,0.008670,0.028305,0.130560,0.140505,0.015045,0.018615,0.122910,0.416500,0.140420,0.400180,0.171360,0.543660,0.130050,0.583950,0.242760,0.379100,0.728280
11/18/20 20:00,0.085680,0.013940,0.073185,0.262140,0.038250,0.029070,0.068595,0.310590,0.409275,0.062220,0.071145,0.180540,0.559640,0.204680,0.422960,0.197880,0.385560,0.085680,0.500820,0.220830,0.426360,0.756840
11/18/20 21:00,0.226440,0.056780,0.163965,0.483480,0.100470,0.103530,0.161670,0.516630,0.600270,0.161415,0.162945,0.314670,0.668440,0.299200,0.423980,0.197880,0.285600,0.081090,0.476340,0.216750,0.473620,0.774180
11/18/20 22:00,0.401880,0.130900,0.250665,0.658920,0.194820,0.251430,0.333540,0.682380,0.693090,0.303960,0.266985,0.462570,0.668440,0.365500,0.377400,0.188700,0.200940,0.120360,0.499290,0.226950,0.507620,0.789820
11/18/20 23:00,0.553860,0.224400,0.323850,0.741540,0.302940,0.439110,0.518925,0.777240,0.737715,0.457725,0.346035,0.624240,0.623900,0.413440,0.344080,0.192270,0.183600,0.176460,0.512040,0.228990,0.511700,0.800700
11/19/20 0:00,0.670140,0.348500,0.449310,0.776220,0.427890,0.610470,0.626790,0.824160,0.764745,0.575535,0.388620,0.688500,0.540260,0.450160,0.310760,0.232560,0.160140,0.256530,0.508470,0.212670,0.489260,0.793560
11/19/20 1:00,0.730320,0.433500,0.591345,0.813960,0.558960,0.735930,0.697935,0.858330,0.797385,0.670395,0.411570,0.673200,0.472600,0.470220,0.285260,0.264180,0.181560,0.327420,0.501840,0.186660,0.452200,0.774520
11/19/20 2:00,0.717060,0.406300,0.610215,0.829260,0.604350,0.804780,0.778260,0.875160,0.803760,0.751230,0.476850,0.608940,0.402560,0.426020,0.229160,0.251175,0.185640,0.338640,0.475830,0.156060,0.395760,0.758200
11/19/20 3:00,0.684420,0.327420,0.533205,0.793560,0.566100,0.774180,0.741795,0.882300,0.788460,0.803760,0.529635,0.559980,0.359380,0.400520,0.216920,0.255000,0.126480,0.310080,0.444720,0.129030,0.344760,0.751400
11/19/20 4:00,0.635460,0.251600,0.513825,0.734400,0.505410,0.651780,0.610725,0.874650,0.759390,0.809115,0.527850,0.527340,0.333200,0.421600,0.211480,0.292995,0.084660,0.267240,0.417180,0.113220,0.334900,0.750380
11/19/20 5:00,0.587520,0.254660,0.594405,0.673200,0.455940,0.541620,0.562785,0.865470,0.729555,0.774180,0.456705,0.507960,0.317900,0.432820,0.188700,0.307020,0.064260,0.242250,0.390660,0.115770,0.371620,0.745280
11/19/20 6:00,0.569160,0.301240,0.685440,0.588540,0.466140,0.604860,0.635205,0.837930,0.697935,0.714255,0.406725,0.472260,0.249560,0.409360,0.128520,0.306000,0.063240,0.277440,0.364650,0.142800,0.422620,0.719780
11/19/20 7:00,0.568140,0.369240,0.676515,0.397800,0.411570,0.548250,0.493170,0.736440,0.588030,0.510510,0.282285,0.463590,0.117640,0.320620,0.069700,0.159630,0.069360,0.284070,0.357510,0.186150,0.440300,0.680680
11/19/20 8:00,0.281520,0.205700,0.325635,0.130560,0.174930,0.259590,0.219300,0.809370,0.538305,0.509490,0.195840,0.413100,0.056780,0.178840,0.108460,0.107865,0.084660,0.153510,0.357510,0.204510,0.442340,0.693600
11/19/20 9:00,0.127500,0.083300,0.132345,0.131580,0.144840,0.246840,0.215730,0.833340,0.523515,0.567630,0.248880,0.372810,0.030600,0.093840,0.195840,0.257550,0.089760,0.127500,0.313140,0.184620,0.420920,0.765680
11/19/20 10:00,0.098940,0.117980,0.375870,0.091800,0.153000,0.369240,0.475320,0.661470,0.420495,0.576810,0.333030,0.287130,0.025500,0.221340,0.258740,0.303705,0.103020,0.137190,0.253980,0.154020,0.423300,0.840820
11/19/20 11:00,0.055080,0.122740,0.342465,0.035700,0.121380,0.342210,0.502860,0.451860,0.270300,0.491130,0.354195,0.166260,0.042160,0.201620,0.281520,0.347310,0.125460,0.141780,0.214710,0.148920,0.476000,0.898620
11/19/20 12:00,0.046920,0.126480,0.269025,0.025500,0.115770,0.333540,0.429930,0.274890,0.176205,0.380205,0.361335,0.090270,0.062560,0.164220,0.307360,0.392190,0.177480,0.171870,0.198390,0.175440,0.559980,0.935340
11/19/20 13:00,0.051000,0.130560,0.199155,0.033660,0.112710,0.307530,0.346035,0.158100,0.124950,0.289170,0.344250,0.066300,0.074460,0.137020,0.329120,0.412335,0.265200,0.216750,0.224400,0.230520,0.650080,0.957100
11/19/20 14:00,0.063240,0.147560,0.150195,0.047940,0.114240,0.283050,0.286365,0.091290,0.096645,0.229245,0.283815,0.060180,0.073440,0.123760,0.332180,0.401880,0.372300,0.275910,0.272850,0.327930,0.750040,0.968320
11/19/20 15:00,0.066300,0.170680,0.124695,0.044880,0.114240,0.256530,0.240210,0.052530,0.074715,0.183090,0.195075,0.051510,0.068000,0.123080,0.324360,0.374595,0.488580,0.328950,0.338130,0.453390,0.823820,0.974573
11/19/20 16:00,0.055080,0.183940,0.108630,0.034680,0.111180,0.229500,0.196605,0.032130,0.056865,0.139740,0.124695,0.039780,0.065960,0.128520,0.310080,0.323085,0.605880,0.360570,0.396780,0.563550,0.868360,0.980220
11/19/20 17:00,0.040800,0.183600,0.095625,0.029580,0.107100,0.198900,0.168555,0.023970,0.042840,0.097920,0.064515,0.025500,0.074800,0.134980,0.302940,0.254745,0.674220,0.388620,0.453390,0.636480,0.899300,0.985660
11/19/20 18:00,0.026520,0.175440,0.072675,0.023460,0.092310,0.159120,0.153510,0.028050,0.031110,0.059925,0.011985,0.020400,0.114920,0.124440,0.290360,0.160140,0.667080,0.397290,0.484500,0.682890,0.923100,0.989740
11/19/20 19:00,0.023460,0.196520,0.028815,0.028560,0.062730,0.122910,0.167790,0.091800,0.031110,0.019125,0.016575,0.063750,0.172040,0.096560,0.291040,0.113985,0.525300,0.355470,0.483990,0.716550,0.940440,0.992253
11/19/20 20:00,0.053040,0.207400,0.017340,0.031620,0.029070,0.070380,0.228480,0.245820,0.055845,0.009690,0.149685,0.119340,0.215900,0.108460,0.263500,0.151980,0.398820,0.285090,0.465630,0.721140,0.949960,0.993273
11/19/20 21:00,0.148920,0.204340,0.040290,0.033660,0.014280,0.030090,0.296055,0.366180,0.102765,0.035445,0.308805,0.128520,0.244800,0.146880,0.269960,0.234600,0.280500,0.239700,0.442680,0.703290,0.960160,0.992593
11/19/20 22:00,0.268260,0.185980,0.142545,0.038760,0.008160,0.006630,0.343485,0.430950,0.142545,0.079560,0.374850,0.183600,0.264180,0.286620,0.323680,0.329460,0.173400,0.198900,0.409530,0.686970,0.969000,0.992253
11/19/20 23:00,0.346800,0.158780,0.313905,0.043860,0.005610,0.000510,0.356235,0.474810,0.166515,0.119850,0.404175,0.304980,0.257720,0.402900,0.336600,0.422025,0.127500,0.175950,0.360060,0.686970,0.972060,0.993613
11/20/20 0:00,0.378420,0.135660,0.465885,0.051000,0.005610,0.002040,0.347565,0.523770,0.178755,0.171615,0.399075,0.552330,0.232900,0.413100,0.337620,0.498270,0.112200,0.162180,0.306510,0.682890,0.968660,0.993273
11/20/20 1:00,0.411060,0.208760,0.526575,0.069360,0.006120,0.009690,0.389640,0.622710,0.182325,0.236130,0.375615,0.577320,0.184620,0.403920,0.355300,0.525555,0.083640,0.157080,0.261630,0.670140,0.958800,0.991913
11/20/20 2:00,0.448800,0.327760,0.696150,0.116280,0.007140,0.016830,0.441150,0.750720,0.190230,0.294015,0.321555,0.541620,0.135660,0.409020,0.381480,0.612510,0.075480,0.158100,0.227460,0.659430,0.940440,0.990553
11/20/20 3:00,0.429420,0.413780,0.759135,0.217260,0.010200,0.083640,0.501075,0.852210,0.214710,0.346035,0.230520,0.503880,0.085680,0.405280,0.409020,0.683655,0.047940,0.168300,0.197880,0.672180,0.916300,0.987360
11/20/20 4:00,0.315180,0.574940,0.758370,0.366180,0.013770,0.351390,0.632910,0.888420,0.252195,0.381480,0.158355,0.475830,0.057120,0.403240,0.416160,0.675495,0.033660,0.184620,0.171360,0.700740,0.902360,0.984640
11/20/20 5:00,0.208080,0.701760,0.696660,0.500820,0.023460,0.541110,0.691305,0.887910,0.309060,0.397035,0.099705,0.463080,0.059500,0.416840,0.408340,0.665550,0.042840,0.214200,0.157590,0.731340,0.890460,0.973420
11/20/20 6:00,0.157080,0.779280,0.612255,0.554880,0.053040,0.654840,0.651780,0.876690,0.400095,0.397545,0.057375,0.446250,0.084660,0.437580,0.403580,0.645915,0.058140,0.250410,0.158610,0.756840,0.893520,0.956080
11/20/20 7:00,0.153000,0.749020,0.515610,0.444720,0.079560,0.441660,0.426615,0.851700,0.400605,0.284835,0.056610,0.461550,0.070720,0.356320,0.307700,0.459510,0.051000,0.233070,0.164730,0.785400,0.905080,0.932413
11/20/20 8:00,0.097920,0.653140,0.478125,0.216240,0.032130,0.238170,0.299370,0.829770,0.388110,0.197880,0.032895,0.438090,0.061540,0.210800,0.229160,0.194565,0.063240,0.215730,0.169320,0.814980,0.924120,0.890253
11/20/20 9:00,0.099960,0.641920,0.347820,0.352920,0.021420,0.226440,0.273105,0.854760,0.413355,0.324870,0.011220,0.379950,0.165240,0.348500,0.274720,0.283560,0.044880,0.140760,0.164730,0.827730,0.931260,0.840820
11/20/20 10:00,0.130560,0.544000,0.259590,0.459000,0.019890,0.166260,0.186660,0.761940,0.375105,0.407490,0.053805,0.290190,0.251940,0.462400,0.406980,0.397545,0.022440,0.124950,0.165240,0.835890,0.940100,0.803553
11/20/20 11:00,0.197880,0.373660,0.156825,0.344760,0.010710,0.031620,0.089760,0.569160,0.316965,0.419730,0.126990,0.179010,0.275740,0.504900,0.471920,0.381480,0.033660,0.149940,0.164220,0.849150,0.946560,0.746433
11/20/20 12:00,0.225420,0.187340,0.074715,0.237660,0.002040,0.005610,0.076500,0.344250,0.261630,0.409785,0.177990,0.109650,0.277100,0.515440,0.482120,0.378930,0.077520,0.194820,0.164730,0.862410,0.948260,0.684893
11/20/20 13:00,0.201960,0.067320,0.036720,0.156060,0.002040,0.023460,0.104805,0.179010,0.216495,0.376635,0.222105,0.082620,0.262820,0.516800,0.474640,0.381990,0.170340,0.243780,0.184620,0.872100,0.946560,0.647020
11/20/20 14:00,0.086700,0.070380,0.017085,0.165240,0.022440,0.042330,0.122400,0.087210,0.180030,0.326400,0.255000,0.077010,0.226440,0.499460,0.456280,0.372300,0.308040,0.294780,0.239190,0.877710,0.948600,0.628660
11/20/20 15:00,0.026520,0.119340,0.017340,0.333540,0.090780,0.050490,0.116790,0.034680,0.172380,0.267750,0.268005,0.075990,0.184620,0.461040,0.403920,0.359550,0.469200,0.333540,0.334050,0.882300,0.952680,0.644980
11/20/20 16:00,0.024480,0.126140,0.029070,0.586500,0.226950,0.056100,0.113220,0.009690,0.214710,0.212415,0.252705,0.070890,0.152320,0.395420,0.354620,0.324105,0.600780,0.362100,0.460530,0.889440,0.949960,0.666740
11/20/20 17:00,0.078540,0.097580,0.038505,0.654840,0.377910,0.061710,0.133875,0.002040,0.282540,0.159120,0.224910,0.071400,0.120020,0.287640,0.346120,0.270300,0.674220,0.381990,0.585480,0.895560,0.946220,0.477020
11/20/20 18:00,0.093840,0.072080,0.060690,0.539580,0.445230,0.082620,0.203490,0.002550,0.327420,0.126480,0.212160,0.081090,0.084660,0.132260,0.434180,0.264435,0.649740,0.402390,0.661980,0.899640,0.944860,0.430780
11/20/20 19:00,0.095880,0.115600,0.185385,0.371280,0.474810,0.224910,0.442425,0.035190,0.388875,0.159120,0.271830,0.099450,0.046920,0.060520,0.488920,0.298605,0.442680,0.401880,0.712980,0.904230,0.923780,0.510680
11/20/20 20:00,0.116280,0.262140,0.590580,0.293760,0.426870,0.572220,0.734145,0.172380,0.423810,0.268260,0.500565,0.116280,0.063240,0.145860,0.529380,0.388365,0.340680,0.395250,0.724200,0.908310,0.811240,0.633760
11/20/20 21:00,0.186660,0.365160,0.832320,0.339660,0.318750,0.822630,0.855015,0.346290,0.405195,0.409275,0.704310,0.135660,0.089420,0.322660,0.587860,0.387600,0.241740,0.410040,0.716550,0.912900,0.712980,0.717400
11/20/20 22:00,0.359040,0.407320,0.898620,0.454920,0.285090,0.906270,0.848640,0.437070,0.382500,0.585735,0.625770,0.154020,0.083980,0.654500,0.551480,0.252960,0.155040,0.473790,0.701250,0.916980,0.692240,0.758540
11/20/20 23:00,0.518160,0.412760,0.906525,0.476340,0.332010,0.923100,0.783870,0.446760,0.372300,0.764745,0.549780,0.167280,0.079560,0.817360,0.490280,0.146370,0.107100,0.562020,0.674730,0.918510,0.672180,0.757520
11/21/20 0:00,0.700740,0.418200,0.898365,0.358020,0.383520,0.909330,0.682635,0.429930,0.379185,0.818040,0.530910,0.214200,0.131240,0.798320,0.429420,0.078285,0.093840,0.621690,0.632400,0.915960,0.559980,0.714000
11/21/20 1:00,0.776220,0.435540,0.880005,0.115260,0.408000,0.864960,0.583695,0.417690,0.388620,0.806310,0.552840,0.352410,0.345780,0.770100,0.364820,0.054570,0.088740,0.678300,0.575790,0.912390,0.448460,0.670140
11/21/20 2:00,0.778260,0.416160,0.842520,0.009180,0.395250,0.777240,0.496740,0.441660,0.409530,0.794835,0.582930,0.470220,0.460360,0.656880,0.295120,0.052020,0.088740,0.666570,0.497760,0.899640,0.351900,0.604180
11/21/20 3:00,0.711960,0.363460,0.775455,0.019380,0.354450,0.676770,0.422280,0.540600,0.419730,0.804270,0.591090,0.496230,0.359040,0.569160,0.270640,0.061455,0.103020,0.607920,0.424830,0.867510,0.306340,0.557600
11/21/20 4:00,0.439620,0.285600,0.701505,0.070380,0.307020,0.597720,0.369240,0.650250,0.441405,0.801720,0.594150,0.476850,0.282200,0.508300,0.226100,0.072930,0.146880,0.500820,0.379440,0.795090,0.286960,0.504220
11/21/20 5:00,0.153000,0.212160,0.617865,0.048960,0.266220,0.542640,0.406470,0.716550,0.515355,0.780045,0.585990,0.441660,0.242760,0.463760,0.195160,0.091800,0.177480,0.375870,0.339150,0.688500,0.268940,0.461720
11/21/20 6:00,0.068340,0.170340,0.469710,0.013260,0.240720,0.461550,0.439365,0.711450,0.592875,0.746130,0.547485,0.405450,0.193800,0.396440,0.176120,0.110925,0.169320,0.276930,0.282540,0.594660,0.230520,0.424320
11/21/20 7:00,0.107100,0.139400,0.183600,0.013260,0.157590,0.172380,0.248880,0.476340,0.538560,0.543915,0.456705,0.406470,0.163880,0.231540,0.153680,0.129540,0.085680,0.158610,0.230010,0.542130,0.189720,0.379100
11/21/20 8:00,0.158100,0.120020,0.034170,0.040800,0.043860,0.035700,0.167790,0.420750,0.490875,0.462825,0.410295,0.358530,0.131920,0.141440,0.117640,0.149940,0.030600,0.078030,0.193290,0.508980,0.158440,0.320620
11/21/20 9:00,0.159120,0.127840,0.033915,0.185640,0.056610,0.022950,0.107865,0.521220,0.580125,0.542130,0.383520,0.234600,0.089760,0.100300,0.084320,0.164985,0.012240,0.058650,0.169320,0.436050,0.133280,0.262480
11/21/20 10:00,0.156060,0.215900,0.043860,0.426360,0.135150,0.016320,0.038250,0.341190,0.561255,0.586245,0.306255,0.108120,0.046920,0.059500,0.057120,0.193290,0.057120,0.095370,0.151980,0.349860,0.122400,0.216240
11/21/20 11:00,0.201960,0.318920,0.055845,0.568140,0.271830,0.042330,0.026520,0.207570,0.520710,0.570180,0.274125,0.058140,0.018700,0.081260,0.046240,0.203745,0.169320,0.209100,0.141780,0.298860,0.130900,0.183600
11/21/20 12:00,0.241740,0.376380,0.081345,0.595680,0.384030,0.085170,0.094095,0.133620,0.477615,0.535500,0.271830,0.071400,0.029580,0.172720,0.039100,0.245055,0.333540,0.343740,0.159120,0.286620,0.145860,0.164900
11/21/20 13:00,0.298860,0.428060,0.113475,0.569160,0.441660,0.152490,0.171105,0.093330,0.460020,0.539325,0.248370,0.098940,0.057120,0.261120,0.041140,0.284835,0.485520,0.432480,0.204000,0.281010,0.157420,0.171020
11/21/20 14:00,0.317220,0.472600,0.121380,0.486540,0.494700,0.200940,0.211140,0.067830,0.475065,0.530145,0.224400,0.112200,0.074120,0.289000,0.081940,0.285090,0.586500,0.467670,0.238170,0.274380,0.156400,0.201960
11/21/20 15:00,0.290700,0.575280,0.174675,0.355980,0.553860,0.198390,0.219300,0.052020,0.480165,0.445995,0.225420,0.108120,0.081940,0.271660,0.134980,0.257040,0.632400,0.478380,0.281520,0.263160,0.146880,0.280160
11/21/20 16:00,0.270300,0.624580,0.353940,0.223380,0.543150,0.235110,0.220830,0.051000,0.437580,0.346800,0.238680,0.100470,0.083640,0.228480,0.158100,0.218535,0.650760,0.471750,0.333540,0.244800,0.125120,0.371280
11/21/20 17:00,0.280500,0.574940,0.554115,0.134640,0.426360,0.313650,0.238680,0.061200,0.354450,0.280245,0.253725,0.097920,0.094180,0.242760,0.193120,0.144075,0.635460,0.414120,0.366180,0.226950,0.099620,0.412420
11/21/20 18:00,0.292740,0.431460,0.731085,0.093840,0.253980,0.369750,0.310845,0.087210,0.280500,0.252195,0.282795,0.108120,0.131920,0.349860,0.235620,0.110160,0.565080,0.306000,0.387090,0.216240,0.079560,0.424660
11/21/20 19:00,0.310080,0.336260,0.847620,0.127500,0.253470,0.434010,0.482460,0.179520,0.308040,0.260610,0.383520,0.162180,0.229160,0.488920,0.323680,0.176715,0.372300,0.275400,0.400350,0.218790,0.062560,0.438940
11/21/20 20:00,0.302940,0.249900,0.849150,0.273360,0.312630,0.615060,0.603075,0.325380,0.408255,0.259845,0.507705,0.302940,0.368560,0.585820,0.297160,0.302940,0.302940,0.307530,0.404940,0.234090,0.039100,0.415820
11/21/20 21:00,0.216240,0.234940,0.620160,0.358020,0.398820,0.864960,0.625515,0.483480,0.555135,0.301920,0.563040,0.498270,0.468860,0.500140,0.224060,0.308295,0.219300,0.337620,0.381480,0.258060,0.020740,0.408680
11/21/20 22:00,0.147900,0.222360,0.386835,0.341700,0.471750,0.945030,0.431460,0.565080,0.655860,0.406470,0.591345,0.636480,0.488580,0.336940,0.183940,0.157335,0.167280,0.296310,0.343230,0.276420,0.009860,0.408000
11/21/20 23:00,0.196860,0.187680,0.332265,0.228480,0.381990,0.818040,0.238425,0.532950,0.566355,0.498780,0.561255,0.680850,0.422280,0.323340,0.156060,0.121125,0.154020,0.202470,0.300900,0.295290,0.002040,0.351220
11/22/20 0:00,0.349860,0.183940,0.212670,0.058140,0.404940,0.429930,0.162690,0.498780,0.457980,0.563805,0.523005,0.683400,0.323340,0.304980,0.126480,0.199410,0.167280,0.176970,0.262140,0.319260,0.001700,0.253300
11/22/20 1:00,0.517140,0.291720,0.161160,0.036720,0.476340,0.126990,0.140250,0.538560,0.366180,0.728790,0.479655,0.635460,0.229840,0.282880,0.090440,0.238170,0.199920,0.209610,0.244290,0.353430,0.006120,0.219640
11/22/20 2:00,0.613020,0.431460,0.163710,0.275400,0.431970,0.131580,0.128520,0.593640,0.360315,0.839205,0.394995,0.539580,0.171360,0.317900,0.081600,0.215730,0.148920,0.276420,0.240210,0.373830,0.014280,0.222700
11/22/20 3:00,0.635460,0.499120,0.270300,0.536520,0.333540,0.156060,0.259590,0.561000,0.391680,0.755310,0.250665,0.482970,0.128860,0.379780,0.108120,0.208080,0.066300,0.284580,0.219300,0.391680,0.017340,0.271320
11/22/20 4:00,0.633420,0.509660,0.345015,0.564060,0.328950,0.182580,0.442935,0.485010,0.308805,0.537030,0.132090,0.439110,0.082620,0.416500,0.158440,0.269025,0.051000,0.305490,0.166770,0.434010,0.012580,0.368560
11/22/20 5:00,0.652800,0.515440,0.332265,0.490620,0.360570,0.202470,0.522495,0.458490,0.251685,0.505410,0.116790,0.360060,0.064260,0.462400,0.257040,0.398055,0.075480,0.351900,0.135150,0.462570,0.005780,0.407660
11/22/20 6:00,0.714000,0.534140,0.329460,0.419220,0.343230,0.232050,0.541875,0.508470,0.267240,0.452625,0.159885,0.303450,0.081940,0.470560,0.323680,0.554115,0.118320,0.349860,0.118320,0.446250,0.006120,0.451180
11/22/20 7:00,0.643620,0.438940,0.228735,0.259080,0.199410,0.187170,0.324105,0.579870,0.243525,0.271065,0.120105,0.384540,0.054400,0.370940,0.341360,0.499800,0.087720,0.233070,0.103020,0.439620,0.019720,0.495040
11/22/20 8:00,0.482460,0.358700,0.234345,0.284580,0.116790,0.220830,0.285600,0.691050,0.296310,0.163965,0.121125,0.384030,0.094860,0.353260,0.325720,0.309060,0.061200,0.196350,0.106080,0.473790,0.066980,0.484160
11/22/20 9:00,0.366180,0.502860,0.287130,0.231540,0.268770,0.297330,0.281520,0.786420,0.395760,0.259335,0.162435,0.312630,0.149260,0.348500,0.316540,0.191760,0.060180,0.319260,0.146370,0.529890,0.152660,0.373660
11/22/20 10:00,0.183600,0.391000,0.252960,0.283560,0.289170,0.329460,0.248370,0.747660,0.425085,0.308550,0.191760,0.222870,0.186320,0.269960,0.254320,0.175440,0.068340,0.334050,0.206040,0.602820,0.243100,0.283220
11/22/20 11:00,0.106080,0.277780,0.220320,0.234600,0.261630,0.300390,0.217005,0.594660,0.419730,0.380970,0.223890,0.144330,0.230180,0.291380,0.230860,0.307275,0.094860,0.286620,0.251430,0.681870,0.290020,0.201620
11/22/20 12:00,0.108120,0.196180,0.201195,0.156060,0.244290,0.253470,0.185640,0.399840,0.428145,0.430185,0.277440,0.099960,0.283900,0.355980,0.221340,0.410295,0.150960,0.311100,0.299880,0.762450,0.280500,0.209100
11/22/20 13:00,0.145860,0.133620,0.179265,0.109140,0.220320,0.186150,0.163455,0.249900,0.394995,0.416670,0.378165,0.073440,0.324020,0.387260,0.191080,0.452370,0.260100,0.384540,0.394740,0.840480,0.292060,0.276420
11/22/20 14:00,0.214200,0.111180,0.166515,0.098940,0.233580,0.111690,0.149940,0.154020,0.335325,0.379440,0.454920,0.053040,0.295460,0.332860,0.193120,0.518670,0.414120,0.488580,0.536520,0.893010,0.259080,0.284920
11/22/20 15:00,0.285600,0.131580,0.201450,0.110160,0.336600,0.082620,0.173655,0.087720,0.280245,0.307020,0.421770,0.048450,0.194480,0.323000,0.212840,0.573240,0.547740,0.630360,0.669120,0.906780,0.206380,0.327760
11/22/20 16:00,0.361080,0.195500,0.323340,0.119340,0.424830,0.107610,0.222870,0.044370,0.223380,0.211650,0.311865,0.035190,0.112200,0.388960,0.232900,0.466650,0.626280,0.707880,0.748170,0.892500,0.194140,0.392360
11/22/20 17:00,0.364140,0.284580,0.468690,0.118320,0.421260,0.240210,0.230010,0.022950,0.150705,0.135915,0.194055,0.018870,0.079560,0.400860,0.222360,0.240975,0.638520,0.668100,0.794580,0.843540,0.258740,0.374000
11/22/20 18:00,0.267240,0.321300,0.461295,0.108120,0.403410,0.497760,0.225930,0.022950,0.115005,0.082365,0.104040,0.009180,0.079560,0.236300,0.165240,0.079050,0.547740,0.536520,0.826200,0.779280,0.392020,0.270980
